0	0.5801724137931034	0.03758660233895109	0.569087958817322	0.04035801185945188	0.6950000000000001	0.09586371893323224	0.6184523526077098	0.28300000000000003	0.033481338085566414	0.13630952380952382	81
1	0.5913793103448276	0.04155851997653087	0.5656198699589766	0.03553828499154616	0.7739285714285714	0.0905066521402303	0.6026281391723356	0.41000000000000003	0.0	0.16035714285714286	79
2	0.5870689655172413	0.05193205338561737	0.5729688990545461	0.04944455310496701	0.6776190476190477	0.1445473425572494	0.649088456632653	0.352	0.07110555533852471	0.1955952380952381	78
3	0.6293103448275862	0.10501684367476594	0.6357544244742348	0.09193490447736542	0.5969047619047619	0.20313389349098604	0.6917108418367346	0.09	0.020000000000000004	0.3215476190476191	78
4	0.7017241379310345	0.06601444730716087	0.6743493123665972	0.05383142735418462	0.7820238095238096	0.10827896333188068	0.7431793792517007	0.39	0.0	0.4023809523809524	78
5	0.6698275862068965	0.07446300025286882	0.6571731094153472	0.06824911363143302	0.6986904761904762	0.1374589714091506	0.734270174319728	0.29300000000000004	0.027586228448267438	0.3379761904761905	78
6	0.6646551724137931	0.04519905768592529	0.6231104700246061	0.0332107405230867	0.8326190476190478	0.0690336603296059	0.7235202735260771	0.34199999999999997	0.0040000000000000036	0.35059523809523807	78
7	0.6974137931034482	0.0679286276485928	0.7110674424792094	0.0623924278426477	0.6709523809523809	0.1494739452796383	0.7939684311224491	0.202	0.05035871324805669	0.4809523809523809	78
8	0.7120689655172414	0.061708724717838885	0.6795919756571931	0.04957290922097256	0.800952380952381	0.0975446871254122	0.792307844387755	0.372	0.0457820925690384	0.4122619047619048	78
9	0.7112068965517241	0.06888465086542407	0.6731318509777728	0.04768089411542331	0.8115476190476191	0.13997291809651435	0.7928655045351474	0.45	0.0661815684310972	0.3482142857142857	78
10	0.7336206896551725	0.07914619444499434	0.7125588606042716	0.057950514223938016	0.7728571428571428	0.12803658597033418	0.8098769486961452	0.35	0.036331804249169895	0.4004761904761905	78
11	0.728448275862069	0.06454012753187859	0.6940509026454373	0.049339012439334785	0.8179761904761904	0.11770366389510169	0.7851874291383221	0.3	0.03000000000000001	0.31023809523809526	78
12	0.7258620689655173	0.046711093738427814	0.6931460692516633	0.02854593853905294	0.808452380952381	0.09926808396625306	0.7921159934807256	0.33599999999999997	0.01959591794226544	0.42559523809523814	78
13	0.7465517241379309	0.052889178104061935	0.7197514315857997	0.04498158889609911	0.8122619047619049	0.0931239299349561	0.8278420280612244	0.397	0.06603786792439623	0.48857142857142855	78
14	0.7560344827586207	0.07305239759441512	0.7490310826084821	0.05544273644898124	0.7626190476190475	0.12443659879706374	0.8352920564058957	0.312	0.0208806130178211	0.5107142857142857	78
15	0.7543103448275863	0.06590741352947378	0.7225096008306187	0.05110763398160896	0.8214285714285715	0.10248748610077345	0.8281992984693878	0.38900000000000007	0.030805843601498715	0.4301190476190476	78
16	0.7474137931034484	0.07682093854729037	0.7125949065241283	0.07231716455115983	0.8326190476190476	0.09628914081793327	0.8280847789115646	0.313	0.04148493702538307	0.43809523809523804	78
17	0.7810344827586206	0.05602785106645489	0.7521521499128736	0.04891316694097183	0.8397619047619047	0.08832691543878177	0.8447680626417233	0.32799999999999996	0.0040000000000000036	0.488095238095238	78
18	0.7422413793103448	0.07509902301645581	0.7208172587105144	0.07482928419905958	0.7952380952380953	0.08432740427115679	0.8325816113945579	0.375	0.0674166151627327	0.4526190476190476	78
19	0.721551724137931	0.058728349414658945	0.6886553701488525	0.0625433215047594	0.8191666666666666	0.06288024918017941	0.8016829719387755	0.386	0.04543126676640219	0.3966666666666666	78
20	0.696551724137931	0.06032019201564105	0.6583943456363387	0.059788158926313416	0.8322619047619048	0.06104357482332505	0.7554825680272109	0.34900000000000003	0.0030000000000000027	0.3627380952380952	78
21	0.7629310344827587	0.06801609412956679	0.7529869579879559	0.04508894477072602	0.78	0.13207291156120532	0.8431354379251701	0.305	0.045000000000000005	0.5271428571428571	78
22	0.7758620689655172	0.06439603240339002	0.7464101248102575	0.05476636048174737	0.836309523809524	0.1000726068611732	0.8422796839569161	0.34900000000000003	0.0030000000000000022	0.4998809523809523	78
23	0.7543103448275862	0.07276699575919884	0.7210426409149897	0.0605621235001845	0.831547619047619	0.12903383558440626	0.8321227678571428	0.344	0.068585712797929	0.4521428571428571	78
24	0.7646551724137931	0.07067388385882613	0.733197521793263	0.04772466328853899	0.8282142857142857	0.11151534319862663	0.8392531179138323	0.364	0.03231098884280703	0.4747619047619048	78
25	0.7775862068965518	0.053946509817800053	0.7659232477889438	0.04468855672940255	0.8015476190476191	0.10285197573000057	0.8444346584467121	0.251	0.005385164807134509	0.4661904761904762	78
26	0.7853448275862068	0.05458333144233353	0.7696695853067907	0.06316344987209456	0.820595238095238	0.09196156953917675	0.861444494047619	0.254	0.02973213749463701	0.539047619047619	78
27	0.7922413793103449	0.07598442327386312	0.7699188416892098	0.06393770692399872	0.8313095238095238	0.10827582199234469	0.8547253897392291	0.281	0.002999999999999986	0.5767857142857142	78
28	0.8025862068965518	0.06304901552836739	0.769064414048455	0.05412735849731366	0.8639285714285714	0.0898096532090165	0.8657482851473923	0.31	0.024494897427831803	0.5586904761904763	78
29	0.7793103448275862	0.08596517836081316	0.7514255050507666	0.05543218406225595	0.8289285714285715	0.15770287117941542	0.8665716340702947	0.323	0.0648151216923952	0.5823809523809523	78
30	0.7732758620689655	0.07202791274242865	0.7476930689109976	0.05388179492220722	0.818452380952381	0.11579882518329881	0.8647905612244898	0.31199999999999994	0.01661324772583615	0.6071428571428571	78
31	0.7637931034482758	0.08648231864816865	0.750273186750763	0.06632825491003018	0.785595238095238	0.14619556567843048	0.852399539399093	0.289	0.05872818744010411	0.5269047619047619	78
32	0.753448275862069	0.07931034482758618	0.7120946751257554	0.059478487401606835	0.8421428571428571	0.1396314390655278	0.8461533021541949	0.384	0.09748846085563152	0.5052380952380953	78
33	0.7836206896551723	0.07666599889419498	0.7841170066332432	0.0731606270705217	0.7834523809523809	0.11421680710361025	0.8690832341269842	0.25600000000000006	0.01959591794226544	0.5955952380952381	78
34	0.775	0.09077958698189832	0.7685235193697727	0.06989151473751926	0.7822619047619047	0.15285681835004866	0.8549280328798186	0.28	0.019999999999999997	0.5341666666666667	79
35	0.7870689655172414	0.08446956265695821	0.7761029925177473	0.06916934804421364	0.8078571428571429	0.14324866982243042	0.8755932256235828	0.287	0.029342801502242416	0.6025	78
