0.4959939	0	3200
0.49725956	1	3200
0.49952802	2	3194
0.49654278	3	3184
0.49824113	4	3191
0.50488037	5	3189
0.495613	6	3186
0.49119785	7	3186
0.48858735	8	3187
0.4896019	9	3193
0.47902924	10	3197
0.4663316	11	3199
0.45820767	12	3198
0.44003773	13	3200
0.4205505	14	3200
0.4001354	15	3195
0.3809647	16	3188
0.36626518	17	3115
0.35699683	18	2952
0.35574916	19	2749
0.36143306	20	2568
0.38048497	21	2449
0.3710358	22	2419
0.37256953	23	2427
0.3645401	24	2332
0.36589608	25	2319
0.35952365	26	2228
0.36721566	27	2259
0.3515135	28	2231
nan	29	2193
0.35126773	30	2234
0.34500134	31	2175
0.3456255	32	2214
0.33691677	33	2166
0.34104732	34	2106
0.34772736	35	2129
0.34816864	36	2119
0.34979585	37	2027
nan	38	2098
nan	39	2108
0.34151137	40	2029
0.33989993	41	2065
0.34040207	42	2002
0.3346986	43	2082
0.33004513	44	2078
0.33357692	45	2093
0.3374705	46	2035
0.3336133	47	2025
0.33800182	48	2067
0.33898506	49	2054
