0.49504283	0	3200
0.48920423	1	3200
0.47301868	2	3200
0.46895584	3	3194
0.4586271	4	3180
0.448085	5	3172
0.4333665	6	3174
0.41692525	7	3136
0.40832028	8	3108
0.3954886	9	3069
0.391092	10	3046
0.38067245	11	2972
0.38085982	12	2819
0.38393387	13	2706
0.38669837	14	2584
0.3880822	15	2503
0.3927744	16	2480
0.38550976	17	2401
0.39063635	18	2332
0.3953357	19	2318
0.39287406	20	2280
0.37975988	21	2274
0.3779279	22	2199
0.36978027	23	2186
0.3713109	24	2221
0.3766046	25	2223
0.3705364	26	2172
0.36428097	27	2184
0.36285046	28	2144
0.36632618	29	2193
0.3578749	30	2100
0.35407108	31	2121
0.36467674	32	2119
0.36001354	33	2085
0.3643194	34	2059
0.35896686	35	2113
0.35036477	36	2154
0.35784295	37	2069
0.3571065	38	2061
0.35305095	39	2093
0.35208526	40	2059
0.35712627	41	2053
0.34675255	42	2064
0.3448924	43	2023
0.35722068	44	2022
0.3581422	45	2046
0.3576208	46	2052
0.3457079	47	2044
0.35686398	48	2050
0.353999	49	2081
