0.763311	0	1686
0.7229601	1	1161
0.6705515	2	988
0.71299464	3	792
0.7699821	4	699
0.68918633	5	676
0.7131842	6	639
0.6566285	7	566
0.7112425	8	516
0.6938563	9	503
0.6083751	10	442
0.62522984	11	434
0.66373706	12	414
0.6470056	13	414
0.6414551	14	361
0.6041762	15	323
0.654424	16	329
0.6307622	17	306
0.642016	18	254
0.57299787	19	255
0.6295705	20	274
0.5959432	21	236
0.5756181	22	252
0.64747894	23	229
0.6526241	24	191
0.58005613	25	196
0.59284985	26	220
0.53264076	27	197
0.57716966	28	167
0.517374	29	178
0.5715805	30	172
0.5870753	31	164
0.5509395	32	134
0.70356053	33	164
0.5787957	34	139
0.48624364	35	138
0.52587473	36	136
0.5138348	37	142
0.5845533	38	128
0.4666324	39	148
0.49805912	40	126
0.526887	41	139
0.54276884	42	124
0.459521	43	135
0.52916825	44	135
0.49023542	45	139
0.62317115	46	120
0.58584964	47	109
0.57000524	48	109
0.5439902	49	121
0.73955154	0	1733
0.6920979	1	1167
0.7219517	2	958
0.7103538	3	785
0.68982595	4	749
0.6834734	5	633
0.6678093	6	635
0.70014936	7	601
0.7077309	8	511
0.7424778	9	463
0.72071046	10	477
0.6615815	11	465
0.6434705	12	416
0.66131485	13	386
0.65130746	14	374
0.652187	15	358
0.7135526	16	306
0.67397165	17	322
0.6586584	18	293
0.6459209	19	284
0.57947654	20	278
0.6472072	21	279
0.5933327	22	257
0.597036	23	280
0.6023182	24	233
0.6470565	25	226
0.6584728	26	201
0.67517716	27	194
0.58187866	28	201
0.5946873	29	198
0.5445395	30	156
0.57306737	31	188
0.5819705	32	197
0.5786232	33	181
0.6343739	34	145
0.5894978	35	150
0.6095943	36	158
0.5859656	37	152
0.58350676	38	137
0.52714574	39	148
0.5883692	40	142
0.48395446	41	114
0.46646225	42	109
0.51542264	43	136
0.5021652	44	143
0.5199742	45	136
0.48154062	46	117
0.5218865	47	130
0.4803233	48	112
0.53074074	49	129
